Precinct,Total Voters,Kamala Harris,Kamala %,Donald Trump,Trump %,RFK,RFK%,Ward,shape_area,ward_precinct,shape_leng,precinct,ward,geometry,Kamala
2,747,657,87.95%,85,11.38%,5,0.67%,Ward 49,0.0000192482290372,49002,0.0209225223876,2.0,49.0,"POLYGON ((-87.668194000053 42.017641000331935, -87.66824499970693 42.019364999794966, -87.66634500022155 42.020270000160444, -87.66682599991992 42.02230599962223, -87.66564899960161 42.022731000335455, -87.66536600004083 42.023053999942185, -87.66510399964983 42.023019000126794, -87.66463599965164 42.02193999983121, -87.66475399969727 42.02191799971598, -87.66426100034488 42.02129199962615, -87.66405499983836 42.02134700036384, -87.66379000020828 42.02037999983718, -87.66407699995352 42.02016099963049, -87.66385699970073 42.01952399993269, -87.6637100001164 42.01955699965589, -87.66375400034678 42.01894800035002, -87.6632309996109 42.018453000005984, -87.66313299958824 42.01719799968799, -87.66817500007613 42.01711899964215, -87.668194000053 42.017641000331935))",87.95
3,1068,934,87.45%,126,11.80%,8,0.75%,Ward 49,0.0000256694045711,49003,0.0211125764172,3.0,49.0,"POLYGON ((-87.66806699959233 42.01387700032335, -87.66817500007613 42.01711899964215, -87.66313299958824 42.01719799968799, -87.66314300004939 42.01691600017329, -87.6628120000737 42.01662000001307, -87.66267299995894 42.01581799990083, -87.66246700035174 42.015763000062464, -87.66124999998749 42.01288100025799, -87.6680270004457 42.01275199970506, -87.66806699959233 42.01387700032335))",87.45
4,1145,988,86.29%,140,12.23%,17,1.48%,Ward 49,0.0000273019153161,49004,0.024796505812,4.0,49.0,"POLYGON ((-87.66208900000731 42.009182999695724, -87.66577900020064 42.009127999857355, -87.66592399969278 42.012787000419785, -87.66124999998749 42.01288100025799, -87.66065000019734 42.011737999708984, -87.65870000020482 42.010014000245974, -87.65864799960548 42.00965699997062, -87.65689599975055 42.008027000345855, -87.66169199968601 42.00797899993097, -87.66208900000731 42.009182999695724))",86.29
5,0,0,0.00%,0,0.00%,0,0.00%,Ward 49,0.0000288403565493,49005,0.0303021701525,5.0,49.0,"POLYGON ((-87.65999799980779 42.002042999584816, -87.66015299976107 42.00369400017803, -87.66082099998914 42.003680999578535, -87.6609200000579 42.00553999987114, -87.66364699990908 42.00549699968684, -87.66368900004727 42.00673199998187, -87.66129500026403 42.00676699979726, -87.66169199968601 42.00797899993097, -87.65689599975055 42.008027000345855, -87.6555430003092 42.00675200000484, -87.65527799977986 42.00672999988961, -87.65576399970877 42.00630199993741, -87.65729500016408 42.00627499959159, -87.6573180003254 42.00524299966474, -87.65678800016605 42.00423199980702, -87.65728899988738 42.00418300024529, -87.65659800039737 42.00212999999957, -87.65693099956593 42.00211200006879, -87.65689999993504 42.00158099986328, -87.65997599969262 42.00154299990959, -87.65999799980779 42.002042999584816))",0.0
6,143,121,84.62%,20,13.99%,2,1.40%,Ward 49,0.0000181533827723,49006,0.0223841490602,6.0,49.0,"POLYGON ((-87.66062599998986 41.99876100022005, -87.66082099998914 42.003680999578535, -87.66015299976107 42.00369400017803, -87.65997599969262 42.00154299990959, -87.65689999993504 42.00158099986328, -87.65693099956593 42.00211200006879, -87.65659800039737 42.00212999999957, -87.65619299970712 42.00126699977226, -87.65634100023694 42.00103699995765, -87.65587000010038 42.00003200037656, -87.65581300016976 41.99939399973334, -87.65512900010322 41.99872899964367, -87.65499700031125 41.9982960003602, -87.66055300022077 41.998188999922434, -87.66062599998986 41.99876100022005))",84.62
7,1169,976,83.49%,179,15.31%,14,1.20%,Ward 49,0.0000315827113035,49007,0.0244253569891,7.0,49.0,"POLYGON ((-87.6655189999019 41.99852600017481, -87.66567699999354 42.00347199983298, -87.66357500018609 42.00350400040934, -87.66364699990908 42.00549699968684, -87.6609200000579 42.00553999987114, -87.66055300022077 41.998188999922434, -87.66543599967162 41.998136000176316, -87.6655189999019 41.99852600017481))",83.49
8,1189,1091,91.76%,82,6.90%,16,1.35%,Ward 49,0.0000325799732808,49008,0.0232407067078,8.0,49.0,"POLYGON ((-87.6706229996517 41.99807500006124, -87.6724799998521 42.003515000017266, -87.66568100017798 42.003623999647914, -87.66543599967162 41.998136000176316, -87.6706229996517 41.99807500006124))",91.76
9,1126,963,85.52%,153,13.59%,10,0.89%,Ward 49,0.0000356301527204,49009,0.0322167076125,9.0,49.0,"POLYGON ((-87.67513199984188 42.00210099956155, -87.6753609996104 42.010189000222226, -87.67342700035573 42.01021399957647, -87.67383500028501 42.01265000039722, -87.67236599999086 42.01267499975149, -87.67220000042965 42.007801999862465, -87.67082299988152 42.007825000023786, -87.67054299955976 42.00354899978657, -87.6724799998521 42.003515000017266, -87.67185699990057 42.001704000139576, -87.67511800009561 42.00164600016285, -87.67513199984188 42.00210099956155))",85.52
10,796,687,86.31%,100,12.56%,9,1.13%,Ward 49,0.0000344378976719,49010,0.0248298727866,10.0,49.0,"POLYGON ((-87.68017100019148 42.00520599975714, -87.6822879997913 42.0100589996232, -87.67987900021564 42.01010099976139, -87.6798990002386 42.01070799987434, -87.6781230001763 42.01073700031235, -87.67810300015327 42.01013300033776, -87.6753609996104 42.010189000222226, -87.67519600009531 42.004367999783426, -87.67976000012385 42.00430599962226, -87.68017100019148 42.00520599975714))",86.31
11,935,787,84.17%,138,14.76%,10,1.07%,Ward 49,0.0000275853672053,49011,0.0248522658446,11.0,49.0,"POLYGON ((-87.6827119995591 42.011257000010566, -87.68308599971908 42.012322999706726, -87.68349699978666 42.012210999937736, -87.68755699995552 42.01225300007592, -87.68752100009402 42.01563699964789, -87.68418299994545 42.01557500038603, -87.68408299983054 42.01515099971891, -87.68048400023639 42.01512200018021, -87.68018399989165 42.01009600043011, -87.6822879997913 42.0100589996232, -87.6827119995591 42.011257000010566))",84.17
12,923,756,81.91%,154,16.68%,13,1.41%,Ward 49,0.0000346846662272,49012,0.0279722052706,12.0,49.0,"POLYGON ((-87.68048400023639 42.01512200018021, -87.68408299983054 42.01515099971891, -87.68418299994545 42.01557500038603, -87.68752100009402 42.01563699964789, -87.68751399977123 42.017402000102265, -87.69019700029128 42.01743699991766, -87.69017400012996 42.019528000117184, -87.6804480003749 42.01944699997909, -87.68048400023639 42.01512200018021))",81.91
13,1078,916,84.97%,147,13.64%,15,1.39%,Ward 49,0.0000502635212599,49013,0.0318117145605,13.0,49.0,"POLYGON ((-87.68022499998375 42.01130999975675, -87.68030099989119 42.01347599981761, -87.68049399979823 42.01374200039306, -87.6804480003749 42.01944699997909, -87.67630700006795 42.019402999748706, -87.67539000004842 42.01702399975785, -87.67463800044334 42.01263499970554, -87.67383500028501 42.01265000039722, -87.67342700035573 42.01021399957647, -87.67810300015327 42.01013300033776, -87.6781230001763 42.01073700031235, -87.6798990002386 42.01070799987434, -87.67987900021564 42.01010099976139, -87.68018399989165 42.01009600043011, -87.68022499998375 42.01130999975675))",84.97
14,1141,1030,90.27%,104,9.11%,7,0.61%,Ward 49,0.0000429893497771,49014,0.0282979602209,14.0,49.0,"POLYGON ((-87.6747350004199 42.013213000279784, -87.67539000004842 42.01702399975785, -87.67630700006795 42.019402999748706, -87.66824499970693 42.019364999794966, -87.66806699959233 42.01387700032335, -87.67240600003686 42.01380000036977, -87.67236599999086 42.01267499975149, -87.67463800044334 42.01263499970554, -87.6747350004199 42.013213000279784))",90.27
15,1074,950,88.45%,117,10.89%,7,0.65%,Ward 49,0.0000285571812505,49015,0.0224847606554,15.0,49.0,"POLYGON ((-87.6722629997376 42.00962200015521, -87.67240600003686 42.01380000036977, -87.66806699959233 42.01387700032335, -87.6680270004457 42.01275199970506, -87.66592399969278 42.012787000419785, -87.66577900020064 42.009127999857355, -87.67224199966853 42.009012999950016, -87.6722629997376 42.00962200015521))",88.45
16,1036,903,87.16%,126,12.16%,7,0.68%,Ward 49,0.0000202556408863,49016,0.0259966770342,16.0,49.0,"POLYGON ((-87.667839999916 42.007266000325735, -87.66786200003122 42.007873999585456, -87.67220000042965 42.007801999862465, -87.67224199966853 42.009012999950016, -87.66208900000731 42.009182999695724, -87.66129500026403 42.00676699979726, -87.66782199998529 42.00665399998217, -87.667839999916 42.007266000325735))",87.16
17,1103,980,88.85%,114,10.34%,9,0.82%,Ward 49,0.0000254289175199,49017,0.0230901581086,17.0,49.0,"POLYGON ((-87.66567699999354 42.00347199983298, -87.66568100017798 42.003623999647914, -87.67054299955976 42.00354899978657, -87.67082299988152 42.007825000023786, -87.66786200003122 42.007873999585456, -87.66782199998529 42.00665399998217, -87.66368900004727 42.00673199998187, -87.66357500018609 42.00350400040934, -87.66567699999354 42.00347199983298))",88.85
1,672,194,28.87%,470,69.94%,8,1.19%,Ward 50,0.0000335284777262,50001,0.0257424556882,1.0,50.0,"POLYGON ((-87.70905500028802 42.01202999968479, -87.70874600042754 42.01549999962532, -87.69964799995518 42.01570099990129, -87.69971899963207 42.01206799963853, -87.7090570003802 42.011860999985224, -87.70905500028802 42.01202999968479))",28.87
2,661,314,47.50%,343,51.89%,4,0.61%,Ward 50,0.0000330202985612,50002,0.025444908938,2.0,50.0,"POLYGON ((-87.70874100019694 42.015680999878256, -87.70866200015115 42.01914400039533, -87.69958999997846 42.01932599979511, -87.69964799995518 42.01570099990129, -87.70874600042754 42.01549999962532, -87.70874100019694 42.015680999878256))",47.5
3,518,243,46.91%,266,51.35%,9,1.74%,Ward 50,0.0000278074033113,50003,0.0286636463388,3.0,50.0,"POLYGON ((-87.69971600039304 42.01224899989149, -87.69958999997846 42.01932599979511, -87.69487900036552 42.01942900004836, -87.69492899997334 42.01580500020065, -87.69728899998734 42.01575199955515, -87.69732699994108 42.01393500030007, -87.6973389995951 42.01302999993459, -87.69500299978858 42.01307700030338, -87.69498599990396 42.01217600012233, -87.69971899963207 42.01206799963853, -87.69971600039304 42.01224899989149))",46.91
4,575,364,63.30%,202,35.13%,9,1.57%,Ward 50,0.0000406358392191,50004,0.0286526116392,4.0,50.0,"POLYGON ((-87.69498399981171 42.01235200014475, -87.69500299978858 42.01307700030338, -87.6973389995951 42.01302999993459, -87.69732699994108 42.01393500030007, -87.69728899998734 42.01575199955515, -87.69492899997334 42.01580500020065, -87.69487900036552 42.01942900004836, -87.69017400012996 42.019528000117184, -87.6902469998991 42.012280000421754, -87.69498599990396 42.01217600012233, -87.69498399981171 42.01235200014475))",63.3
5,850,489,57.53%,345,40.59%,16,1.88%,Ward 50,0.0000347409147903,50005,0.0240643963804,5.0,50.0,"POLYGON ((-87.69983000025428 42.004866000265736, -87.69971899963207 42.01206799963853, -87.69498599990396 42.01217600012233, -87.69494699990406 42.004947000403774, -87.69983000025428 42.004866000265736))",57.53
6,330,257,77.88%,72,21.82%,1,0.30%,Ward 50,0.0000172819108291,50006,0.0167872732015,6.0,50.0,"POLYGON ((-87.69497500029598 42.01036600029073, -87.69498599990396 42.01217600012233, -87.6902469998991 42.012280000421754, -87.69016299962273 42.008654999628554, -87.69496599988094 42.008558999698145, -87.69497500029598 42.01036600029073))",77.88
7,930,777,83.55%,143,15.38%,10,1.08%,Ward 50,0.0000449799162626,50007,0.0343755431455,7.0,50.0,"POLYGON ((-87.69016100042978 42.008605000020786, -87.69019700029128 42.01743699991766, -87.6875460003476 42.01741799994078, -87.68755699995552 42.01225300007592, -87.68349699978666 42.012210999937736, -87.68308599971908 42.012322999706726, -87.68189100036933 42.00896100025, -87.68265899981293 42.00892799962753, -87.68242199967551 42.008385999814095, -87.69014699978419 42.00805099965396, -87.69016100042978 42.008605000020786))",83.55
8,809,585,72.31%,201,24.85%,23,2.84%,Ward 50,0.0000277339566234,50008,0.0301335909504,8.0,50.0,"POLYGON ((-87.6898979999927 41.99818599978415, -87.68993099971584 41.99954400035539, -87.68749599984052 41.99958599959427, -87.68750800039385 42.00003499961559, -87.68021000019132 42.000144000145546, -87.68021500042187 42.000314999937366, -87.67793799973884 42.00035700007555, -87.67683700022735 41.99795900010781, -87.68988300020027 41.99773000033928, -87.6898979999927 41.99818599978415))",72.31
9,211,110,52.13%,94,44.55%,7,3.32%,Ward 50,0.00000363371003564,50009,0.00764257461571,9.0,50.0,"POLYGON ((-87.70924199991833 42.00852499992886, -87.70920399996459 42.009987999946304, -87.70729700015642 42.01004099969242, -87.7070280003419 42.009471000386384, -87.70698800029595 42.00830399962996, -87.70924800019503 42.008328999883474, -87.70924199991833 42.00852499992886))",52.13
10,600,201,33.50%,392,65.33%,7,1.17%,Ward 50,0.0000346867647153,50010,0.0241256192785,10.0,50.0,"POLYGON ((-87.70934900035604 41.99784800038496, -87.7093470002638 42.00465799966702, -87.70460300002838 42.00475399959749, -87.70451400042077 41.99747600031718, -87.70934400012544 41.99738899990245, -87.70934900035604 41.99784800038496))",33.5
11,684,160,23.39%,518,75.73%,6,0.88%,Ward 50,0.0000342737342445,50011,0.0239398090396,11.0,50.0,"POLYGON ((-87.70459899984394 42.00493399980428, -87.7044530003057 42.01196400023849, -87.69971899963207 42.01206799963853, -87.69982900020818 42.004850999574046, -87.70460300002838 42.00475399959749, -87.70459899984394 42.00493399980428))",23.39
12,256,101,39.45%,151,58.98%,4,1.56%,Ward 50,0.00000932602576336,50012,0.0130029394863,12.0,50.0,"POLYGON ((-87.70729700015642 42.01004099969242, -87.70705699988059 42.01004699996912, -87.70705299969615 42.01189000042324, -87.70726999981059 42.01189799989282, -87.7044530003057 42.01196400023849, -87.70452700012095 42.00835800032149, -87.70698800029595 42.00830399962996, -87.7070280003419 42.009471000386384, -87.70729700015642 42.01004099969242))",39.45
13,813,501,61.62%,297,36.53%,15,1.85%,Ward 50,0.0000356146170065,50013,0.0243565299273,13.0,50.0,"POLYGON ((-87.69965999960925 41.99801700008452, -87.69982900020818 42.004850999574046, -87.69494699990406 42.004947000403774, -87.69476499960501 41.9976460000629, -87.69964199967853 41.997560999740415, -87.69965999960925 41.99801700008452))",61.62
14,182,68,37.36%,109,59.89%,5,2.75%,Ward 50,0.00000643979586221,50014,0.0103289112625,14.0,50.0,"POLYGON ((-87.70934400012544 42.00491799996575, -87.70928900028709 42.00674699977429, -87.70625000043714 42.00676100041989, -87.70619499969945 42.00472099987428, -87.7093470002638 42.00465799966702, -87.70934400012544 42.00491799996575))",37.36
15,736,478,64.95%,246,33.42%,12,1.63%,Ward 50,0.0000362064826808,50015,0.026162914056,15.0,50.0,"POLYGON ((-87.69478100034286 41.99810299955384, -87.69494699990406 42.004947000403774, -87.6906790000358 42.00502300031127, -87.69070300024322 42.005919000261706, -87.69009199994582 42.005927999777434, -87.68988300020027 41.99773000033928, -87.69476499960501 41.9976460000629, -87.69478100034286 41.99810299955384))",64.95
16,163,65,39.88%,97,59.51%,1,0.61%,Ward 50,0.0000038855076973,50016,0.00787568415364,16.0,50.0,"POLYGON ((-87.70919400040277 42.01036300015238, -87.7090570003802 42.011860999985224, -87.70705299969615 42.01189000042324, -87.70705699988059 42.01004699996912, -87.70920399996459 42.009987999946304, -87.70919400040277 42.01036300015238))",39.88
17,428,215,50.23%,202,47.20%,11,2.57%,Ward 50,0.0000173356951757,50017,0.0168942583692,17.0,50.0,"POLYGON ((-87.70443400032883 41.995698000162626, -87.70451400042077 41.99747600031718, -87.69964199967853 41.997560999740415, -87.69951600016321 41.99397799998473, -87.70437500030596 41.99390400016955, -87.70443400032883 41.995698000162626))",50.23
18,95,25,26.32%,70,73.68%,0,0.00%,Ward 50,0.00000704139973481,50018,0.0120048357843,18.0,50.0,"POLYGON ((-87.70619499969945 42.00472099987428, -87.70625000043714 42.00676100041989, -87.70698800029595 42.00674499968203, -87.70698800029595 42.00830399962996, -87.70452700012095 42.00835800032149, -87.70460300002838 42.00475399959749, -87.70619499969945 42.00472099987428))",26.32
19,397,226,56.93%,161,40.55%,10,2.52%,Ward 50,0.0000175330451873,50019,0.016946315348,19.0,50.0,"POLYGON ((-87.69957700027828 41.995769999885624, -87.69964199967853 41.997560999740415, -87.69476499960501 41.9976460000629, -87.69464600041255 41.99403499991536, -87.69951600016321 41.99397799998473, -87.69957700027828 41.995769999885624))",56.93
20,328,206,62.80%,116,35.37%,6,1.83%,Ward 50,0.0000176945948847,50020,0.0170170660528,20.0,50.0,"POLYGON ((-87.69470300034317 41.99584000041575, -87.69476499960501 41.9976460000629, -87.68988300020027 41.99773000033928, -87.68976400010848 41.994092999892075, -87.69464600041255 41.99403499991536, -87.69470300034317 41.99584000041575))",62.8
21,758,500,65.96%,249,32.85%,9,1.19%,Ward 50,0.0000267222967093,50021,0.0219659257505,21.0,50.0,"POLYGON ((-87.68982400017745 41.99591100009264, -87.68988300020027 41.99773000033928, -87.68257300034367 41.997853999762356, -87.68238899995237 41.99421900030666, -87.68976400010848 41.994092999892075, -87.68982400017745 41.99591100009264))",65.96
22,869,243,27.96%,611,70.31%,15,1.73%,Ward 50,0.000035364329616,50022,0.0242206904272,22.0,50.0,"POLYGON ((-87.70457799977481 41.99929799980287, -87.70460300002838 42.00475399959749, -87.69982900020818 42.004850999574046, -87.69964199967853 41.997560999740415, -87.70451400042077 41.99747600031718, -87.70457799977481 41.99929799980287))",27.96
23,727,320,44.02%,396,54.47%,11,1.51%,Ward 50,0.000040061688141,50023,0.029918440481,23.0,50.0,"POLYGON ((-87.70959900019369 41.9917499997627, -87.71012400012245 41.99381100037743, -87.69829999984506 41.99399299977716, -87.69818099975328 41.990450000067476, -87.70916499996474 41.99038399972188, -87.70959900019369 41.9917499997627))",44.02
